user_id,events_count,unique_active_days,first_event_ts,last_event_ts,support_contacts_count,error_event_count,events_last_30d
0455-XFASS,53,46,2023-01-08 00:22:38,2024-10-27 02:13:41,1,5,21
0458-HEUZG,28,28,2023-01-12 13:19:51,2024-02-28 16:41:52,1,2,7
0459-SPZHJ,145,131,2023-01-06 15:55:25,2024-08-26 16:54:56,2,7,39
0461-CVKMU,54,52,2023-01-13 10:03:15,2024-09-12 21:30:02,1,6,18
0463-TXOAK,39,35,2023-01-21 10:11:30,2024-06-11 05:39:47,1,1,10
0463-WZZKO,57,55,2023-03-02 02:14:14,2024-10-07 04:20:44,2,4,19
0463-ZSDNT,29,28,2023-01-09 07:57:21,2024-08-16 02:23:07,2,2,9
0464-WJTKO,52,50,2023-02-26 08:10:17,2024-08-15 11:12:52,1,3,20
0468-YRPXN,47,46,2023-02-02 07:21:06,2024-09-24 14:08:12,1,2,11
0471-ARVMX,34,33,2023-02-24 19:08:56,2024-07-01 05:40:41,1,0,8
0471-LVHGK,63,59,2023-01-01 22:26:47,2024-10-28 22:33:19,0,5,16
0475-RIJEP,34,33,2023-03-01 07:43:51,2024-08-29 12:49:47,1,2,10
0479-HMSWA,38,36,2023-02-02 20:44:43,2024-12-29 14:28:22,0,1,9
0480-BIXDE,28,28,2023-01-31 11:31:38,2024-09-03 06:41:43,0,1,9
0480-KYJVA,33,33,2023-02-21 22:50:32,2024-10-17 22:54:26,1,0,13
0481-SUMCB,66,62,2023-02-07 23:31:33,2025-01-27 15:00:35,1,3,22
0484-FFVBJ,73,66,2023-02-12 17:32:01,2024-10-30 00:26:18,4,5,28
0484-JPBRU,67,65,2023-01-06 04:28:49,2024-11-19 16:59:27,2,0,22
0485-ZBSLN,39,38,2023-02-22 05:55:44,2024-11-06 23:06:58,1,1,12
0486-HECZI,147,129,2023-01-09 03:26:21,2024-10-17 09:59:22,2,3,41
0486-LGCCH,131,122,2023-02-06 22:24:42,2024-10-04 12:48:09,3,5,43
0487-CRLZF,32,30,2023-02-12 15:37:18,2024-06-02 03:44:41,0,1,5
0487-RPVUM,25,24,2023-02-06 03:43:07,2024-04-20 15:24:37,0,3,4
0487-VVUVK,18,17,2023-02-18 21:13:51,2024-06-19 15:28:29,1,1,5
0488-GSLFR,26,24,2023-01-25 12:26:33,2024-12-30 18:28:32,0,0,11
0489-WMEMG,36,35,2023-01-04 23:34:36,2024-09-19 06:58:31,0,1,9
0491-KAPQG,33,32,2023-01-16 07:53:58,2024-08-31 05:00:01,2,1,15
0495-RVCBF,61,59,2023-01-02 14:30:59,2024-11-05 14:36:57,0,2,17
0495-ZBNGW,29,28,2023-01-29 03:43:25,2024-10-27 19:27:29,0,0,9
0496-AHOOK,61,54,2023-02-03 17:28:42,2024-10-14 00:40:43,2,3,17
0504-HHAPI,35,33,2023-01-03 18:46:03,2024-06-27 01:33:41,1,0,9
0505-SPOOW,138,116,2023-01-13 03:45:54,2024-12-03 07:34:03,4,7,39
0506-LVNGN,62,59,2023-01-28 17:17:42,2024-04-12 12:27:47,1,2,9
0506-YLVKJ,33,33,2023-02-03 11:55:23,2024-07-23 22:42:46,4,1,8
0508-OOLTO,33,32,2023-01-26 18:26:17,2024-09-21 00:05:16,1,2,10
0508-SQWPL,30,30,2023-03-01 00:58:17,2024-08-21 16:06:13,1,0,12
0511-JTEOY,33,31,2023-03-17 10:11:35,2024-08-07 13:56:49,0,0,11
0512-FLFDW,26,25,2023-01-12 07:40:38,2024-05-26 20:52:25,1,0,7
0513-RBGPE,127,107,2023-01-25 07:32:36,2024-11-29 21:05:53,1,5,33
0515-YPMCW,42,40,2023-01-12 01:54:14,2024-06-15 10:08:50,0,1,14
0516-OOHAR,29,28,2023-01-16 07:05:11,2024-05-01 21:51:15,1,2,6
0516-QREYC,63,62,2023-01-04 05:37:24,2024-11-11 00:10:58,0,2,22
0516-UXRMT,144,130,2023-02-05 03:43:12,2025-01-27 00:53:44,1,5,40
0516-VRYBW,63,61,2023-02-15 20:56:02,2024-08-22 17:42:19,1,5,19
0516-WJVXC,64,62,2023-01-10 19:09:26,2024-07-03 05:00:58,4,2,15
0519-DRGTI,77,71,2023-01-11 18:30:34,2024-08-06 11:56:46,0,2,27
0519-XUZJU,27,27,2023-02-18 11:04:26,2024-12-18 09:11:18,1,1,5
0520-FDVVT,32,32,2023-02-19 15:02:16,2024-10-10 05:45:25,0,2,8
0523-VNGTF,67,61,2023-01-10 18:34:55,2024-08-15 22:07:51,1,3,16
0524-IAVZO,59,56,2023-02-08 03:38:33,2024-07-26 21:18:30,2,3,18
0526-SXDJP,138,125,2023-01-07 06:48:06,2025-01-17 10:37:35,2,3,39
0529-ONKER,58,52,2023-01-09 19:58:34,2024-07-03 11:23:37,5,4,11
0530-IJVDB,34,34,2023-02-17 06:28:35,2024-06-01 12:04:11,0,2,8
0531-XBKMM,32,31,2023-01-05 08:38:52,2024-11-13 20:34:16,1,3,15
0531-ZZJWQ,26,26,2023-01-11 12:13:42,2024-10-11 13:34:09,1,1,11
0533-BNWKF,143,123,2023-01-05 07:07:45,2024-10-08 18:05:03,5,4,47
0533-UCAAU,27,26,2023-03-07 15:45:43,2024-06-21 04:14:39,0,0,11
0536-ACXIP,57,53,2023-01-09 03:58:22,2024-10-27 03:50:27,1,3,17
0536-BGFMZ,63,58,2023-02-02 00:29:54,2024-12-21 16:32:07,1,3,23
0536-ESJEP,31,29,2023-02-01 08:18:02,2024-12-15 07:18:32,0,1,7
0537-QYZZN,37,35,2023-03-19 17:27:23,2024-04-28 06:14:21,1,0,8
0541-FITGH,57,54,2023-02-19 07:35:46,2024-12-21 14:56:53,1,3,20
0547-HURJB,27,27,2023-05-08 21:42:37,2024-09-17 03:50:08,0,2,10
0549-CYCQN,68,64,2023-01-22 13:24:14,2024-11-12 09:56:21,1,3,17
0550-DCXLH,35,33,2023-01-29 06:53:57,2024-08-15 18:09:34,0,2,10
0556-FJEGU,67,64,2023-01-03 04:11:09,2024-08-14 11:35:36,0,4,17
0557-ASKVU,115,99,2023-01-16 14:57:02,2024-09-02 16:22:47,1,3,29
0559-CKHUS,32,30,2023-02-11 12:44:23,2024-05-06 05:23:47,1,1,11
0562-FGDCR,31,30,2023-02-23 09:15:56,2024-11-25 15:50:04,1,2,8
0562-HKHML,31,29,2023-01-12 22:42:47,2024-04-21 11:22:28,1,3,4
0562-KBDVM,69,65,2023-01-06 16:37:47,2024-09-06 09:08:52,2,1,28
0564-JJHGS,75,72,2023-01-03 15:39:49,2024-10-13 00:22:41,0,5,26
0564-MUUQK,46,45,2023-01-08 10:00:35,2025-02-16 02:59:40,0,2,14
0565-IYCGT,55,51,2023-01-29 04:49:39,2024-10-03 22:15:31,1,3,14
0565-JUPYD,31,29,2023-03-10 22:48:54,2024-10-05 05:39:12,1,1,12
0567-GGCAC,67,64,2023-01-07 22:14:46,2024-10-29 12:23:56,2,2,18
0567-XRHCU,29,27,2023-01-16 15:11:36,2024-09-03 14:26:09,1,2,10
0568-ONFPC,45,44,2023-02-04 01:01:44,2024-08-01 08:11:52,2,1,9
0570-BFQHT,60,54,2023-01-12 14:41:25,2024-11-21 01:05:28,0,4,15
0572-ZJKLT,37,35,2023-01-31 02:55:42,2024-03-06 01:30:17,1,0,9
0575-CUQOV,27,27,2023-01-24 15:55:51,2024-09-16 09:05:47,0,2,7
0576-WNXXC,30,29,2023-01-04 16:13:21,2024-08-15 20:42:08,0,2,12
0577-WHMEV,42,41,2023-01-11 03:13:54,2024-12-08 15:55:32,1,3,14
0578-SKVMF,139,123,2023-03-02 23:19:15,2025-02-04 15:29:21,3,6,40
0580-PIQHM,30,29,2023-01-13 06:29:42,2024-07-14 15:53:43,1,0,14
0581-BXBUB,61,55,2023-02-14 05:45:42,2024-09-15 10:34:46,0,2,16
0581-MDMPW,51,49,2023-01-05 07:16:27,2024-09-04 00:39:26,2,0,14
0582-AVCLN,24,23,2023-01-04 18:00:12,2025-01-05 01:50:41,0,1,8
0584-BJQGZ,30,28,2023-01-24 02:10:17,2024-03-13 05:00:48,1,1,7
0585-EGDDA,65,61,2023-01-08 14:22:21,2024-11-24 19:02:01,5,6,11
0587-DMGBH,64,59,2023-02-20 16:01:47,2024-11-09 14:08:39,0,3,19
0594-UFTUL,27,27,2023-03-05 01:30:53,2024-03-26 23:02:13,0,1,7
0595-ITUDF,32,32,2023-03-11 16:18:46,2024-10-13 21:28:21,0,0,11
0596-BQCEQ,59,54,2023-02-03 18:54:37,2024-09-26 03:42:09,0,0,18
0599-XNYDO,30,30,2023-01-11 04:34:21,2024-06-14 07:00:49,0,0,8
0601-WZHJF,42,41,2023-02-23 05:42:59,2024-08-17 00:46:05,0,0,10
0602-DDUML,48,44,2023-02-24 00:43:55,2024-09-10 11:51:58,0,0,19
0603-OLQDC,58,57,2023-01-13 14:58:47,2024-11-07 16:31:58,0,1,17
0603-TPMIB,30,29,2023-03-28 03:53:04,2024-06-27 08:00:44,1,1,6
0604-THJFP,60,58,2023-01-26 12:34:19,2024-11-01 13:42:11,0,1,23
0607-DAAHE,40,38,2023-03-12 16:45:58,2024-05-24 01:40:10,0,2,10
0607-MVMGC,57,54,2023-01-15 22:19:50,2024-09-15 08:37:36,0,4,18
0608-JDVEC,25,25,2023-02-08 04:07:31,2024-10-18 12:17:08,0,3,8
0611-DFXKO,45,41,2023-01-22 15:41:36,2024-09-28 13:13:09,2,2,18
0612-RTZZA,26,26,2023-04-03 12:33:13,2024-06-07 03:42:51,0,1,8
0613-WUXUM,37,35,2023-01-09 21:02:00,2024-10-31 04:24:09,0,2,8
0616-ATFGB,30,30,2023-01-15 13:48:55,2024-10-04 20:00:43,0,1,11
0617-AQNWT,23,22,2023-02-19 02:17:02,2024-02-28 18:25:24,0,3,4
0617-FHSGK,81,72,2023-01-19 04:45:27,2025-01-26 21:33:16,1,4,24
0618-XWMSS,25,25,2023-02-12 02:01:11,2024-08-16 02:19:27,0,3,7
0619-OLYUR,185,158,2023-01-06 12:13:34,2024-10-25 11:29:58,5,5,52
0620-DLSLK,31,31,2023-02-10 18:03:05,2024-05-08 07:35:33,0,2,9
0620-XEFWH,64,59,2023-02-01 12:57:25,2024-11-14 00:59:06,2,3,17
0621-CXBKL,80,77,2023-02-28 00:49:14,2024-10-12 09:31:52,1,0,26
0621-HJWXJ,158,140,2023-01-04 10:52:33,2024-11-01 13:39:32,2,8,37
0621-JFHOL,137,118,2023-01-01 23:59:16,2024-11-25 19:25:41,5,3,32
0621-TSSMU,44,41,2023-01-30 02:02:18,2024-10-19 08:09:16,1,0,15
0621-TWIEM,62,60,2023-01-19 19:49:14,2024-10-26 18:03:57,0,2,21
0623-EJQEG,44,43,2023-02-11 20:14:31,2024-09-24 01:22:47,1,3,13
0623-GDISB,28,28,2023-02-01 07:53:55,2024-05-05 12:52:27,0,3,4
0623-IIHUG,135,116,2023-01-04 20:29:13,2024-11-19 04:46:25,1,4,43
0625-AFOHS,25,25,2023-01-06 12:42:46,2024-07-11 23:57:50,0,3,7
0626-QXNGV,24,24,2023-02-07 21:10:22,2024-06-20 17:37:08,0,3,7
0628-CNQRM,21,21,2023-01-14 09:27:26,2024-11-09 22:23:50,0,0,3
0634-SZPQA,60,55,2023-01-03 11:37:15,2024-08-22 23:06:58,1,3,11
0635-WKOLD,73,68,2023-02-18 20:43:51,2024-07-28 10:00:41,1,1,23
0637-KVDLV,32,31,2023-01-26 09:03:51,2024-03-10 16:26:38,0,1,7
0637-UBJRP,29,29,2023-02-02 11:01:35,2024-08-13 06:37:05,0,0,6
0637-YLETY,63,58,2023-03-31 23:31:11,2024-09-05 07:16:19,2,4,16
0639-TSIQW,25,24,2023-01-31 21:03:36,2024-06-26 12:36:38,0,1,9
0640-YJTPY,53,51,2023-01-14 04:23:38,2024-10-20 14:07:16,0,2,18
0641-EVBOJ,26,26,2023-02-24 23:54:06,2025-01-20 04:28:42,0,0,7
0643-OKLRP,30,29,2023-02-02 15:26:13,2024-05-13 03:30:21,0,0,9
0644-OQMDK,36,32,2023-01-03 03:28:14,2025-01-28 11:43:51,0,1,14
0650-BWOZN,25,25,2023-02-01 00:46:20,2024-05-22 05:15:19,1,0,6
0654-HMSHN,32,30,2023-01-29 04:59:05,2024-08-04 21:18:02,0,4,9
0654-PQKDW,52,49,2023-01-02 04:04:15,2024-12-30 09:14:46,2,2,10
0655-RBDUG,62,59,2023-02-05 16:55:47,2024-11-03 18:24:39,0,3,21
0655-YDGFJ,33,31,2023-03-28 03:00:03,2024-07-31 04:53:01,0,1,18
0657-DOGUM,32,32,2023-02-07 05:46:20,2024-08-04 20:07:29,0,4,11
0661-KBKPA,51,50,2023-01-25 05:48:46,2024-04-30 20:04:01,3,2,13
0661-KQHNK,24,24,2023-01-17 05:14:27,2024-03-20 17:29:22,0,0,5
0661-WCQNQ,48,47,2023-01-03 20:02:12,2024-12-09 08:46:11,1,0,11
0661-XEYAN,53,50,2023-01-23 22:36:46,2024-09-16 05:04:06,3,2,11
0665-XHDJU,26,25,2023-01-08 10:47:11,2024-11-08 16:40:34,0,1,11
0666-UXTJO,33,31,2023-01-14 07:46:21,2024-09-28 03:06:14,1,1,12
0667-NSRGI,37,35,2023-04-02 14:55:41,2024-09-21 02:39:02,0,5,13
0668-OGMHD,71,65,2023-02-04 11:58:44,2024-09-06 18:02:19,3,2,19
0670-ANMUU,29,29,2023-01-09 08:07:26,2024-06-04 22:47:23,0,2,7
0670-KDOMA,29,29,2023-02-03 11:39:38,2024-10-16 23:36:22,0,1,8
0673-IGUQO,59,57,2023-01-20 06:23:59,2024-11-15 23:50:51,1,2,18
0674-DGMAQ,66,58,2023-01-07 14:35:25,2024-07-31 07:16:12,2,6,17
0674-EYYZV,23,22,2023-01-28 04:06:28,2024-06-24 02:56:23,0,0,8
0674-GCDXG,44,43,2023-01-17 20:24:12,2024-04-27 00:04:26,1,3,7
0675-NCDYU,36,34,2023-01-19 09:50:49,2024-10-11 16:51:44,1,1,15
0678-RLHVP,64,57,2023-02-21 22:45:07,2024-10-11 16:58:08,0,2,21
0679-IDSTG,69,65,2023-01-04 23:29:53,2024-10-14 18:25:25,0,2,21
0679-TDGAK,55,53,2023-02-04 14:57:28,2024-11-21 11:33:53,3,2,13
0680-DFNNY,62,62,2023-02-21 04:00:22,2024-07-30 03:50:45,0,4,13
0682-USIXD,21,20,2023-02-04 14:48:32,2024-04-13 11:49:16,1,0,6
0684-AOSIH,30,28,2023-01-25 16:47:34,2024-09-15 05:05:14,1,1,10
0685-MLYYM,23,22,2023-04-17 04:08:21,2024-07-05 03:29:17,0,2,4
0687-ZVTHB,33,32,2023-02-08 08:10:07,2024-08-16 04:52:29,1,4,9
0689-DSXGL,58,57,2023-01-04 17:54:28,2024-11-20 09:18:00,1,3,18
0689-NKYLF,56,55,2023-02-10 15:43:18,2024-11-10 23:07:01,2,2,16
0690-SRQID,26,25,2023-01-06 09:55:10,2025-02-15 07:23:43,1,1,7
0691-IFBQW,54,52,2023-01-15 12:46:10,2024-08-17 13:37:35,1,1,15
0691-JVSYA,166,143,2023-01-16 19:40:13,2024-11-26 04:29:38,4,5,51
0691-NIKRI,29,28,2023-01-28 12:01:04,2024-07-21 02:19:27,0,0,9
0696-UKTOX,31,31,2023-02-01 02:53:45,2024-09-17 11:09:23,1,2,15
0697-ZMSWS,44,41,2023-01-26 17:29:34,2024-06-17 23:52:57,0,0,11
0699-NDKJM,126,114,2023-01-03 09:06:52,2024-08-25 09:26:57,2,4,39
0701-RFGFI,69,63,2023-01-24 13:02:36,2024-10-06 18:42:30,1,2,13
0701-TJSEF,30,28,2023-02-02 18:25:46,2024-10-20 04:42:42,1,0,6
0702-PGIBZ,26,24,2023-03-06 18:15:49,2024-06-13 06:18:29,0,0,8
0704-VCUMB,24,22,2023-03-29 10:08:32,2024-11-02 00:57:23,0,1,7
0707-HOVVN,24,24,2023-01-09 09:19:43,2024-08-07 16:06:38,2,0,5
0708-LGSMF,31,31,2023-02-06 20:33:43,2024-07-02 20:02:51,2,2,12
0708-SJDIS,30,30,2023-02-17 05:43:58,2024-09-22 01:29:00,0,1,7
0709-TVGUR,51,51,2023-01-06 19:14:46,2024-11-10 18:28:46,3,2,14
0716-BQNDX,29,29,2023-03-22 17:22:24,2024-09-09 05:20:42,0,1,8
0719-SYFRB,157,131,2023-01-16 15:33:48,2024-11-24 18:01:27,2,6,41
0722-SVSFK,69,66,2023-01-23 19:49:37,2024-09-07 14:42:14,0,1,18
0722-TROQR,41,40,2023-02-05 06:36:11,2024-11-06 06:45:16,0,1,16
0723-DRCLG,29,27,2023-02-05 03:04:01,2024-12-31 16:41:43,1,0,8
0723-FDLAY,29,28,2023-01-07 02:58:48,2024-09-09 13:34:43,0,0,7
0723-VSOBE,69,66,2023-02-03 22:42:29,2024-08-12 23:53:32,3,3,18
0725-CXOTM,33,30,2023-01-22 03:20:07,2024-10-05 13:40:36,1,0,8
0727-BMPLR,69,59,2023-03-13 03:12:21,2025-01-29 13:49:39,0,7,23
0727-BNRLG,66,63,2023-03-04 00:38:56,2025-01-10 16:57:20,1,4,18
0727-IWKVK,27,27,2023-01-08 03:56:07,2024-07-30 05:11:55,1,0,7
0730-BGQGF,47,42,2023-01-17 21:57:32,2024-06-22 05:29:07,0,0,14
0730-KOAVE,67,62,2023-01-08 13:39:29,2024-08-30 05:09:01,0,2,16
0731-EBJQB,145,133,2023-01-31 17:55:11,2024-11-20 10:17:55,2,5,37
0732-OCQOC,158,135,2023-01-05 11:45:42,2024-11-30 20:16:48,1,9,58
0733-VUNUW,28,27,2023-01-01 12:08:51,2024-04-19 23:07:06,3,1,5
0734-OXWBT,34,33,2023-02-15 23:34:53,2024-08-23 10:14:03,1,2,6
0739-UUAJR,68,61,2023-01-07 20:16:19,2024-12-05 23:44:20,3,1,25
0742-LAFQK,173,143,2023-01-04 22:56:32,2024-12-11 04:01:39,2,5,40
0742-MOABM,166,140,2023-01-27 15:37:50,2024-11-13 10:04:35,2,6,47
0742-NXBGR,26,26,2023-04-16 10:00:15,2024-02-18 04:59:59,0,1,4
0743-HNPFG,48,46,2023-01-23 14:40:58,2024-10-22 08:49:14,4,1,18
0743-HRVFF,19,19,2023-01-20 03:48:30,2024-07-22 20:32:00,1,0,3
0744-BIKKF,54,51,2023-02-02 14:01:34,2024-08-01 23:22:25,3,0,15
0744-GKNGE,56,53,2023-01-14 21:27:24,2024-12-25 11:04:21,0,3,18
0746-JTRFU,28,26,2023-01-22 15:11:46,2024-06-21 04:38:03,1,2,1
0748-RDGGM,63,60,2023-02-17 18:17:32,2024-08-02 13:20:36,1,2,20
0749-IRGQE,28,27,2023-02-03 05:15:59,2024-04-14 15:19:04,0,1,6
0750-EBAIU,153,126,2023-02-06 17:12:50,2024-11-29 01:25:16,4,4,46
0750-EKNGL,67,63,2023-01-23 13:00:12,2024-08-14 19:20:58,2,3,20
0754-EEBDC,49,49,2023-03-07 22:38:26,2024-08-28 19:12:26,0,1,13
0754-UKWQP,23,21,2023-02-26 02:12:32,2024-07-16 02:51:02,2,1,7
0756-MPZRL,38,37,2023-03-03 13:12:47,2024-08-21 04:05:26,2,1,11
0757-WCUUZ,25,25,2023-03-31 22:30:01,2024-08-21 14:43:56,1,1,10
0761-AETCS,51,51,2023-03-05 12:14:36,2024-12-01 01:11:00,0,3,13
0769-MURVM,28,27,2023-01-20 08:51:57,2024-07-29 01:06:41,1,1,9
0771-CHWSK,33,30,2023-01-01 00:41:13,2024-10-19 16:24:35,1,2,5
0771-WLCLA,138,117,2023-01-06 21:02:50,2024-09-30 13:05:21,1,7,40
0772-GYEQQ,56,54,2023-01-13 03:46:29,2024-10-08 09:43:29,1,0,20
0774-IFUVM,52,49,2023-02-08 04:24:27,2024-11-17 14:30:02,0,1,14
0774-RMNUW,41,41,2023-01-05 15:56:07,2024-05-18 13:40:12,0,3,11
0778-NELLA,35,33,2023-02-23 09:28:40,2024-10-26 06:32:07,0,0,16
0780-XNZFN,26,24,2023-02-07 10:59:02,2024-12-31 18:44:04,0,0,9
0781-LKXBR,68,64,2023-01-03 18:28:14,2024-08-13 04:29:39,1,3,26
0784-GTUUK,67,65,2023-01-14 06:30:10,2024-08-20 20:25:45,0,2,23
0784-ZQJZX,58,56,2023-02-02 09:07:26,2024-12-07 22:55:35,0,2,18
0786-IVLAW,32,31,2023-02-09 13:15:38,2024-07-13 23:51:10,1,2,15
0786-VSSUD,28,28,2023-02-18 20:56:18,2024-12-16 21:20:39,0,3,8
0787-LHDYT,34,33,2023-02-05 10:53:19,2024-09-18 09:29:32,1,0,15
0788-DXBFY,61,57,2023-01-11 09:47:55,2024-12-31 13:29:56,0,3,22
0793-TWELN,45,43,2023-03-13 01:20:03,2024-08-24 22:13:14,1,3,11
0794-YVSGE,69,66,2023-01-03 15:27:34,2024-07-18 09:09:29,0,1,26
0795-GMVQO,28,28,2023-01-08 05:22:47,2024-07-02 02:56:24,1,1,6
0795-LAFGP,166,145,2023-01-14 13:30:49,2024-12-18 16:17:06,6,8,56
0795-XCCTE,33,32,2023-02-12 13:43:40,2024-07-08 04:23:22,1,0,14
0799-DDIHE,56,51,2023-02-14 22:11:50,2024-10-30 17:33:52,0,2,15
0804-XBFBV,34,33,2023-01-03 01:59:00,2024-07-04 08:35:48,1,3,9
0804-YGEQV,32,32,2023-01-18 20:18:47,2024-07-19 08:07:50,1,2,10
0807-ZABDG,24,22,2023-04-27 10:13:40,2024-07-03 14:20:24,0,1,10
0810-BDHAW,61,61,2023-02-19 14:59:45,2025-02-16 23:58:17,2,1,21
0810-DHDBD,43,40,2023-02-17 02:02:16,2024-08-30 17:20:25,1,2,11
0811-GSDTP,70,65,2023-01-23 04:42:20,2024-11-14 02:03:45,3,0,19
0812-WUPTB,31,30,2023-01-04 22:52:00,2024-09-07 22:38:30,1,2,5
0813-TAXXS,32,31,2023-01-30 06:47:45,2024-08-08 02:11:34,2,2,11
0815-MFZGM,63,59,2023-02-20 21:54:29,2024-09-29 01:14:34,0,3,27
0816-TSPHQ,37,36,2023-02-07 12:54:28,2024-10-21 22:24:43,0,4,12
0817-HSUSE,70,60,2023-02-23 07:10:20,2024-08-30 10:29:50,1,2,19
0818-OCPZO,33,32,2023-04-06 02:19:25,2024-06-10 04:36:53,1,1,9
0820-FNRNX,74,66,2023-01-19 18:21:18,2024-08-14 15:08:56,0,4,22
0822-GAVAP,132,117,2023-01-17 00:54:22,2024-12-13 21:26:51,0,4,42
0822-QGCXA,28,26,2023-02-26 12:11:52,2024-03-27 23:18:11,1,0,6
0823-HSCDJ,143,125,2023-01-21 20:03:20,2024-11-16 07:33:42,2,6,43
0824-VWDPO,30,30,2023-02-03 03:55:40,2024-05-28 02:21:05,0,1,4
0825-CPPQH,31,31,2023-01-21 05:03:13,2024-04-14 07:53:36,1,2,6
0827-ITJPH,22,22,2023-03-26 02:59:35,2024-09-26 19:54:04,0,0,7
0829-DDVLK,51,48,2023-03-08 01:34:28,2024-08-11 17:43:54,0,1,12
0829-XXPLX,30,30,2023-01-15 01:06:59,2024-08-06 22:34:23,3,1,11
0831-JNISG,64,60,2023-01-09 20:26:41,2024-10-09 03:02:03,0,2,23
0835-DUUIQ,60,59,2023-02-06 02:18:44,2024-11-04 22:53:04,1,4,20
0835-JKADZ,63,55,2023-02-11 15:38:55,2024-07-16 16:27:22,1,0,18
0836-SEYLU,27,26,2023-03-18 14:13:10,2024-10-16 13:33:28,0,1,7
0839-JTCUD,50,47,2023-02-08 00:19:00,2024-08-04 23:11:41,1,2,13
0839-QNXME,60,57,2023-01-17 04:07:45,2024-10-03 02:34:06,0,0,18
0840-DCNZE,28,28,2023-02-10 23:55:12,2024-10-30 10:46:43,0,2,6
0840-DFEZH,53,51,2023-02-06 07:30:33,2024-11-24 07:29:03,0,2,16
0841-NULXI,55,54,2023-02-21 09:18:22,2025-02-22 21:37:27,0,4,22
0842-IWYCP,52,49,2023-02-15 15:46:49,2024-07-15 02:47:10,1,0,18
0843-WTBXE,41,38,2023-03-24 19:52:18,2024-08-08 04:03:26,2,2,12
0847-HGRML,35,34,2023-01-30 06:37:50,2024-06-14 11:12:31,0,1,5
0848-SOMKO,20,20,2023-01-17 02:35:06,2024-05-16 02:14:43,0,2,5
0848-ZGQIJ,30,27,2023-03-01 01:19:02,2024-08-26 12:03:55,1,1,11
0851-DFJKB,67,61,2023-02-19 06:20:02,2024-08-08 19:52:09,1,4,18
0853-NWIFK,40,38,2023-01-03 06:31:02,2024-09-25 09:38:09,1,3,17
0853-TWRVK,26,26,2023-04-14 02:59:12,2024-09-02 01:52:02,0,1,8
0854-UYHZD,65,60,2023-01-15 02:00:27,2024-09-14 12:03:54,0,3,18
0856-NAOES,21,20,2023-02-26 11:34:55,2024-06-28 19:50:53,0,0,7
0859-YGKFW,31,31,2023-02-17 02:00:57,2024-06-22 10:52:41,1,2,14
0862-PRCBS,63,62,2023-02-05 03:36:49,2024-06-20 16:24:43,1,1,14
0864-FVJNJ,31,31,2023-02-20 04:25:49,2024-04-24 18:58:04,1,2,12
0866-QLSIR,69,66,2023-02-09 01:32:23,2024-11-17 08:18:36,2,3,21
0867-LDTTC,50,49,2023-02-02 13:37:46,2024-06-19 21:28:21,0,3,11
0867-MKZVY,173,145,2023-01-01 09:23:04,2024-11-24 14:23:21,5,5,43
0868-VJRDR,40,39,2023-02-19 02:55:36,2024-09-21 03:12:00,1,0,10
0869-PAPRP,43,42,2023-04-07 17:36:59,2025-01-18 13:57:31,2,2,13
0870-VEMYL,28,28,2023-01-30 15:55:09,2024-07-22 05:13:51,0,3,9
0871-OPBXW,22,22,2023-05-04 06:19:27,2024-10-22 13:30:03,0,0,4
0871-URUWO,30,30,2023-02-18 16:01:21,2024-07-23 19:14:53,0,2,6
0872-CASZJ,26,25,2023-02-14 05:57:32,2024-08-26 15:25:41,0,4,9
0872-JCPIB,61,57,2023-01-08 06:42:43,2024-09-13 11:53:15,2,3,19
0872-NXJYS,31,30,2023-03-18 20:01:53,2024-07-06 23:52:43,0,0,9
0875-CABNR,23,23,2023-02-10 19:29:52,2024-05-01 12:30:56,0,1,8
0876-WDUUZ,70,66,2023-03-14 15:26:18,2024-08-06 18:23:17,1,1,17
0877-SDMBN,31,30,2023-01-08 15:06:42,2024-11-17 03:17:58,0,0,12
0880-FVFWF,62,59,2023-02-05 01:34:38,2024-07-22 13:39:54,1,4,20
0880-TKATG,143,125,2023-02-03 23:02:21,2024-10-21 18:47:11,2,9,41
0883-EIBTI,22,21,2023-02-16 19:45:38,2024-04-29 22:57:00,0,0,6
0885-HMGPY,30,30,2023-02-18 07:53:29,2024-10-05 17:06:19,3,0,8
0886-QGENL,29,29,2023-03-12 06:02:24,2024-11-11 21:30:15,0,0,9
0887-HJGAR,147,121,2023-02-06 17:56:57,2024-10-24 14:28:23,2,6,47
0887-WBJVH,68,66,2023-01-03 16:59:15,2024-11-20 09:36:38,0,4,15
0895-DQHEW,64,61,2023-01-03 23:33:54,2024-07-08 16:58:29,4,3,22
0895-LMRSF,148,130,2023-01-11 07:58:34,2024-11-11 13:50:52,4,6,40
0895-LNKRC,26,26,2023-03-15 02:20:18,2024-08-12 13:52:10,2,1,5
0895-UADGO,66,60,2023-01-01 06:33:17,2024-10-06 03:09:41,2,5,21
0897-FEGMU,58,52,2023-01-09 07:12:35,2024-10-30 18:31:01,3,0,17
0898-XCGTF,31,29,2023-01-16 23:48:29,2024-12-13 21:32:51,1,1,10
0899-LIIBW,32,32,2023-02-07 22:16:31,2024-07-23 23:05:19,0,0,8
0899-WZRSD,29,28,2023-03-22 16:41:24,2024-10-15 04:36:26,1,2,13
0902-RFHOF,28,28,2023-02-14 06:15:06,2024-05-24 07:03:36,0,0,14
