user_id,segment,signup_date,active_months,active_month_offsets,churned,churn_date
1653,low,2023-06-01,2,0|1,True,2023-08-01
1654,medium,2023-03-01,5,0|1|2|3|4,True,2023-08-01
1655,low,2023-03-01,4,0|1|2|3,True,2023-07-01
1656,medium,2023-02-01,7,0|1|2|3|4|5|6,True,2023-09-01
1657,high,2023-02-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2024-01-01
1658,medium,2023-09-01,6,0|1|2|3|4|5,True,2024-03-01
1659,medium,2023-02-01,4,0|1|2|3,True,2023-06-01
1660,medium,2023-03-01,4,0|1|2|3,True,2023-07-01
1661,low,2023-02-01,2,0|1,True,2023-04-01
1662,low,2023-08-01,1,0,True,2023-09-01
1663,medium,2023-04-01,9,0|1|2|3|4|5|6|7|8,True,2024-01-01
1664,low,2023-03-01,3,0|1|2,True,2023-06-01
1665,high,2023-05-01,9,0|1|2|3|4|5|6|7|8,True,2024-02-01
1666,high,2023-03-01,10,0|1|2|3|4|5|6|7|8|9,True,2024-01-01
1667,low,2023-05-01,1,0,True,2023-06-01
1668,medium,2023-04-01,7,0|1|2|3|4|5|6,True,2023-11-01
1669,high,2023-09-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-09-01
1670,low,2023-04-01,2,0|1,True,2023-06-01
1671,medium,2023-04-01,5,0|1|2|3|4,True,2023-09-01
1672,medium,2023-06-01,8,0|1|2|3|4|5|6|7,True,2024-02-01
1673,medium,2023-06-01,4,0|1|2|3,True,2023-10-01
1674,low,2023-06-01,2,0|1,True,2023-08-01
1675,low,2023-07-01,4,0|1|2|3,True,2023-11-01
1676,low,2023-02-01,4,0|1|2|3,True,2023-06-01
1677,medium,2023-06-01,6,0|1|2|3|4|5,True,2023-12-01
1678,high,2023-02-01,17,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,True,2024-07-01
1679,high,2023-03-01,16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,True,2024-07-01
1680,medium,2023-04-01,2,0|1,True,2023-06-01
1681,medium,2023-09-01,4,0|1|2|3,True,2024-01-01
1682,medium,2023-05-01,4,0|1|7|8,True,2024-02-01
1683,high,2023-09-01,16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,True,2025-01-01
1684,medium,2023-06-01,5,0|1|2|3|4,True,2023-11-01
1685,low,2023-03-01,2,0|1,True,2023-05-01
1686,high,2023-06-01,16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,True,2024-10-01
1687,medium,2023-02-01,6,0|1|2|3|4|5,True,2023-08-01
1688,medium,2023-03-01,6,0|1|2|3|4|9,True,2024-01-01
1689,high,2023-09-01,10,0|1|2|3|4|5|6|7|8|9,True,2024-07-01
1690,medium,2023-02-01,8,0|1|2|3|4|5|6|7,True,2023-10-01
1691,high,2023-01-01,15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14,True,2024-04-01
1692,low,2023-02-01,1,0,True,2023-03-01
1693,low,2023-03-01,1,0,True,2023-04-01
1694,low,2023-07-01,1,0,True,2023-08-01
1695,medium,2023-05-01,8,0|1|2|3|4|5|6|7,True,2024-01-01
1696,medium,2023-02-01,3,0|1|2,True,2023-05-01
1697,low,2023-01-01,1,0,True,2023-02-01
1698,medium,2023-01-01,1,0,True,2023-02-01
1699,medium,2023-04-01,2,0|1,True,2023-06-01
1700,high,2023-09-01,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,True,2024-11-01
1701,low,2023-01-01,3,0|1|2,True,2023-04-01
1702,medium,2023-01-01,6,0|1|2|3|4|5,True,2023-07-01
1703,medium,2023-09-01,8,0|1|2|3|4|5|6|7,True,2024-05-01
1704,low,2023-04-01,1,0,True,2023-05-01
1705,low,2023-09-01,3,0|1|2,True,2023-12-01
1706,medium,2023-08-01,1,0,True,2023-09-01
1707,low,2023-04-01,1,0,True,2023-05-01
1708,medium,2023-06-01,2,0|1,True,2023-08-01
1709,medium,2023-02-01,7,0|1|2|3|4|5|6,True,2023-09-01
1710,medium,2023-04-01,5,0|1|2|3|4,True,2023-09-01
1711,low,2023-06-01,5,0|1|2|3|4,True,2023-11-01
1712,medium,2023-04-01,6,0|1|2|3|4|5,True,2023-10-01
1713,medium,2023-06-01,6,0|1|2|3|4|5,True,2023-12-01
1714,medium,2023-07-01,6,0|1|2|3|4|5,True,2024-01-01
1715,low,2023-01-01,4,0|1|2|3,True,2023-05-01
1716,low,2023-09-01,3,0|1|2,True,2023-12-01
1717,low,2023-06-01,2,0|1,True,2023-08-01
1718,low,2023-04-01,3,0|1|2,True,2023-07-01
1719,high,2023-08-01,13,0|1|2|3|4|5|6|7|8|9|10|11|12,True,2024-09-01
1720,medium,2023-03-01,5,0|1|2|3|4,True,2023-08-01
1721,low,2023-09-01,2,0|1,True,2023-11-01
1722,medium,2023-01-01,7,0|1|2|3|4|10|11,True,2024-01-01
1723,medium,2023-02-01,4,0|1|2|3,True,2023-06-01
1724,low,2023-02-01,2,0|11,True,2024-02-01
1725,low,2023-06-01,2,0|1,True,2023-08-01
1726,high,2023-02-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-02-01
1727,low,2023-09-01,3,0|1|2,True,2023-12-01
1728,low,2023-01-01,3,0|1|2,True,2023-04-01
1729,low,2023-02-01,4,0|1|2|3,True,2023-06-01
1730,medium,2023-07-01,4,0|1|2|3,True,2023-11-01
1731,high,2023-07-01,13,0|1|2|3|4|5|6|7|8|9|10|11|12,True,2024-08-01
1732,low,2023-07-01,1,0,True,2023-08-01
1733,medium,2023-05-01,6,0|1|2|3|4|5,True,2023-11-01
1734,medium,2023-08-01,1,0,True,2023-09-01
1735,low,2023-01-01,2,0|1,True,2023-03-01
1736,low,2023-09-01,1,0,True,2023-10-01
1737,low,2023-08-01,1,0,True,2023-09-01
1738,medium,2023-03-01,7,0|1|2|3|4|5|6,True,2023-10-01
1739,medium,2023-09-01,7,0|1|2|3|4|5|6,True,2024-04-01
1740,high,2023-07-01,10,0|1|2|3|4|5|6|7|8|9,True,2024-05-01
1741,medium,2023-09-01,4,0|1|2|3,True,2024-01-01
1742,medium,2023-07-01,6,0|1|2|3|4|5,True,2024-01-01
1743,low,2023-09-01,2,0|1,True,2023-11-01
1744,low,2023-01-01,4,0|1|2|3,True,2023-05-01
1745,low,2023-06-01,2,0|1,True,2023-08-01
1746,low,2023-04-01,3,0|1|2,True,2023-07-01
1747,medium,2023-02-01,9,0|1|2|3|4|5|6|7|8,True,2023-11-01
1748,high,2023-01-01,13,0|1|2|3|4|5|6|7|8|9|10|11|12,True,2024-02-01
1749,medium,2023-05-01,7,0|1|2|3|4|5|6,True,2023-12-01
1750,high,2023-08-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2024-07-01
1751,medium,2023-02-01,6,0|1|2|3|4|5,True,2023-08-01
1752,high,2023-02-01,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,True,2024-04-01
1753,medium,2023-05-01,5,0|1|2|3|4,True,2023-10-01
1754,low,2023-09-01,1,0,True,2023-10-01
1755,medium,2023-07-01,6,0|1|2|3|4|5,True,2024-01-01
1756,medium,2023-06-01,4,0|1|2|3,True,2023-10-01
1757,high,2023-04-01,6,0|1|2|3|4|5,True,2023-10-01
1758,high,2023-06-01,16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,True,2024-10-01
1759,high,2023-04-01,16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,True,2024-08-01
1760,medium,2023-02-01,6,0|1|2|3|4|5,True,2023-08-01
1761,medium,2023-08-01,7,0|1|2|3|4|5|10,True,2024-07-01
1762,medium,2023-07-01,5,0|1|2|3|4,True,2023-12-01
1763,medium,2023-05-01,3,0|1|2,True,2023-08-01
1764,medium,2023-02-01,11,0|1|2|3|4|5|6|7|8|10|11,True,2024-02-01
1765,low,2023-02-01,1,0,True,2023-03-01
1766,low,2023-09-01,1,0,True,2023-10-01
1767,medium,2023-02-01,4,0|1|2|3,True,2023-06-01
1768,medium,2023-05-01,2,0|1,True,2023-07-01
1769,medium,2023-05-01,6,0|1|2|3|4|5,True,2023-11-01
1770,medium,2023-02-01,2,0|1,True,2023-04-01
1771,high,2023-05-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-05-01
1772,medium,2023-04-01,4,0|1|2|3,True,2023-08-01
1773,medium,2023-09-01,4,0|1|2|3,True,2024-01-01
1774,medium,2023-02-01,3,0|1|2,True,2023-05-01
1775,medium,2023-09-01,2,0|1,True,2023-11-01
1776,medium,2023-08-01,9,0|1|2|3|4|5|6|7|8,True,2024-05-01
1777,low,2023-04-01,4,0|1|2|3,True,2023-08-01
1778,medium,2023-05-01,7,0|1|2|3|4|5|6,True,2023-12-01
1779,low,2023-05-01,3,0|1|2,True,2023-08-01
1780,low,2023-06-01,3,0|1|2,True,2023-09-01
1781,high,2023-07-01,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,True,2024-09-01
1782,low,2023-03-01,3,0|1|2,True,2023-06-01
1783,medium,2023-04-01,9,0|1|2|3|4|5|6|7|8,True,2024-01-01
1784,high,2023-05-01,13,0|1|2|3|4|5|6|7|8|9|10|11|12,True,2024-06-01
1785,low,2023-09-01,1,0,True,2023-10-01
1786,medium,2023-01-01,4,0|1|2|3,True,2023-05-01
1787,medium,2023-03-01,4,0|1|2|3,True,2023-07-01
1788,low,2023-02-01,3,0|1|2,True,2023-05-01
1789,medium,2023-06-01,7,0|1|2|3|4|5|6,True,2024-01-01
1790,low,2023-06-01,4,0|1|2|3,True,2023-10-01
1791,medium,2023-05-01,4,0|1|2|3,True,2023-09-01
1792,medium,2023-03-01,8,0|1|2|3|4|5|6|7,True,2023-11-01
1793,medium,2023-08-01,7,0|1|2|3|4|5|6,True,2024-03-01
1794,medium,2023-07-01,6,0|1|2|3|4|5,True,2024-01-01
1795,medium,2023-09-01,4,0|1|2|3,True,2024-01-01
1796,low,2023-04-01,2,0|1,True,2023-06-01
1797,low,2023-03-01,2,0|1,True,2023-05-01
1798,medium,2023-08-01,5,0|1|2|3|4,True,2024-01-01
1799,low,2023-07-01,1,0,True,2023-08-01
1800,medium,2023-07-01,4,0|1|2|3,True,2023-11-01
1801,medium,2023-02-01,5,0|1|2|3|4,True,2023-07-01
1802,high,2023-06-01,15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14,True,2024-09-01
1803,low,2023-01-01,1,0,True,2023-02-01
1804,low,2023-04-01,1,0,True,2023-05-01
1805,medium,2023-01-01,7,0|1|2|3|4|5|6,True,2023-08-01
1806,high,2023-03-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-03-01
1807,medium,2023-01-01,5,0|1|2|8|9,True,2023-11-01
1808,low,2023-08-01,3,0|1|2,True,2023-11-01
1809,medium,2023-02-01,7,0|1|2|3|4|5|6,True,2023-09-01
1810,high,2023-05-01,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,True,2024-07-01
1811,medium,2023-02-01,3,0|1|2,True,2023-05-01
1812,low,2023-08-01,1,0,True,2023-09-01
1813,low,2023-07-01,5,0|1|2|3|4,True,2023-12-01
1814,high,2023-08-01,7,0|1|2|3|4|5|6,True,2024-03-01
1815,high,2023-03-01,10,0|1|2|3|4|5|6|7|8|9,True,2024-01-01
1816,medium,2023-06-01,6,0|1|2|3|4|5,True,2023-12-01
1817,low,2023-04-01,3,0|1|2,True,2023-07-01
1818,high,2023-05-01,5,0|1|2|3|4,True,2023-10-01
1819,medium,2023-09-01,5,0|1|2|3|4,True,2024-02-01
1820,medium,2023-08-01,4,0|1|2|3,True,2023-12-01
1821,medium,2023-08-01,9,0|1|2|3|4|5|6|9|10,True,2024-07-01
1822,high,2023-01-01,4,0|1|2|3,True,2023-05-01
1823,low,2023-07-01,5,0|1|2|8|9,True,2024-05-01
1824,low,2023-07-01,1,0,True,2023-08-01
1825,medium,2023-07-01,5,0|1|2|3|4,True,2023-12-01
1826,medium,2023-06-01,6,0|1|2|3|4|5,True,2023-12-01
1827,medium,2023-02-01,6,0|1|2|3|4|5,True,2023-08-01
1828,low,2023-07-01,3,0|1|2,True,2023-10-01
1829,medium,2023-03-01,9,0|1|2|3|4|5|6|7|17,False,
1830,low,2023-07-01,4,0|1|2|3,True,2023-11-01
1831,low,2023-08-01,1,0,True,2023-09-01
1832,medium,2023-07-01,6,0|1|2|3|4|5,True,2024-01-01
1833,high,2023-07-01,8,0|1|2|3|4|5|6|7,True,2024-03-01
1834,medium,2023-03-01,2,0|1,True,2023-05-01
1835,medium,2023-08-01,4,0|1|2|3,True,2023-12-01
1836,low,2023-03-01,2,0|1,True,2023-05-01
1837,medium,2023-09-01,5,0|1|2|3|4,True,2024-02-01
1838,medium,2023-02-01,5,0|1|2|3|4,True,2023-07-01
1839,medium,2023-05-01,4,0|1|2|3,True,2023-09-01
1840,medium,2023-08-01,7,0|1|2|3|4|5|6,True,2024-03-01
1841,medium,2023-02-01,3,0|1|2,True,2023-05-01
1842,low,2023-09-01,3,0|1|2,True,2023-12-01
1843,low,2023-09-01,4,0|1|2|3,True,2024-01-01
1844,low,2023-06-01,2,0|1,True,2023-08-01
1845,medium,2023-04-01,6,0|1|2|3|4|10,True,2024-03-01
1846,medium,2023-04-01,4,0|1|2|3,True,2023-08-01
1847,low,2023-09-01,1,0,True,2023-10-01
1848,low,2023-01-01,3,0|1|2,True,2023-04-01
1849,low,2023-05-01,2,0|1,True,2023-07-01
1850,low,2023-06-01,4,0|1|2|3,True,2023-10-01
1851,low,2023-01-01,4,0|1|2|3,True,2023-05-01
1852,medium,2023-01-01,5,0|1|2|3|4,True,2023-06-01
1853,medium,2023-05-01,1,0,True,2023-06-01
1854,high,2023-06-01,18,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17,False,
1855,medium,2023-08-01,10,0|1|2|3|4|5|6|7|8|9,True,2024-06-01
1856,low,2023-08-01,3,0|1|2,True,2023-11-01
1857,medium,2023-04-01,8,0|1|2|3|4|5|6|7,True,2023-12-01
1858,high,2023-03-01,16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,True,2024-07-01
1859,low,2023-01-01,1,0,True,2023-02-01
1860,low,2023-05-01,3,0|1|2,True,2023-08-01
1861,low,2023-01-01,3,0|1|2,True,2023-04-01
1862,medium,2023-02-01,2,0|1,True,2023-04-01
1863,low,2023-04-01,3,0|1|2,True,2023-07-01
1864,medium,2023-06-01,5,0|1|2|3|4,True,2023-11-01
1865,medium,2023-03-01,5,0|1|2|3|4,True,2023-08-01
1866,medium,2023-03-01,5,0|1|2|3|4,True,2023-08-01
1867,medium,2023-04-01,2,0|1,True,2023-06-01
1868,high,2023-09-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-09-01
1869,low,2023-06-01,2,0|1,True,2023-08-01
1870,medium,2023-08-01,5,0|1|2|3|4,True,2024-01-01
1871,high,2023-01-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2023-12-01
1872,low,2023-04-01,1,0,True,2023-05-01
1873,high,2023-08-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2024-07-01
1874,medium,2023-09-01,7,0|1|2|3|4|5|6,True,2024-04-01
1875,low,2023-03-01,3,0|1|2,True,2023-06-01
1876,medium,2023-06-01,8,0|1|2|3|4|5|6|7,True,2024-02-01
1877,medium,2023-03-01,4,0|1|2|3,True,2023-07-01
1878,medium,2023-01-01,5,0|1|2|3|4,True,2023-06-01
1879,medium,2023-05-01,2,0|1,True,2023-07-01
1880,medium,2023-03-01,8,0|1|2|3|4|5|6|7,True,2023-11-01
1881,high,2023-03-01,13,0|1|2|3|4|5|6|7|8|9|10|11|12,True,2024-04-01
1882,medium,2023-04-01,6,0|1|2|3|4|5,True,2023-10-01
1883,medium,2023-02-01,5,0|1|2|3|4,True,2023-07-01
1884,medium,2023-09-01,2,0|1,True,2023-11-01
1885,medium,2023-06-01,6,0|1|2|3|4|5,True,2023-12-01
1886,medium,2023-08-01,2,0|1,True,2023-10-01
1887,low,2023-02-01,1,0,True,2023-03-01
1888,medium,2023-08-01,7,0|1|2|3|4|5|6,True,2024-03-01
1889,low,2023-09-01,2,0|1,True,2023-11-01
1890,medium,2023-04-01,3,0|1|2,True,2023-07-01
1891,high,2023-07-01,16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,True,2024-11-01
1892,high,2023-06-01,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,True,2024-08-01
1893,low,2023-05-01,2,0|1,True,2023-07-01
1894,low,2023-09-01,1,0,True,2023-10-01
1895,medium,2023-07-01,7,0|1|2|3|4|5|6,True,2024-02-01
1896,low,2023-03-01,3,0|2|3,True,2023-07-01
1897,medium,2023-03-01,4,0|1|2|3,True,2023-07-01
1898,medium,2023-06-01,5,0|1|2|3|4,True,2023-11-01
1899,medium,2023-02-01,8,0|1|2|3|4|5|10|11,True,2024-02-01
1900,low,2023-08-01,5,0|1|2|3|11,True,2024-08-01
1901,low,2023-06-01,1,0,True,2023-07-01
1902,medium,2023-02-01,6,0|1|2|3|4|5,True,2023-08-01
1903,medium,2023-02-01,5,0|1|2|3|4,True,2023-07-01
1904,medium,2023-09-01,5,0|1|2|3|4,True,2024-02-01
1905,medium,2023-04-01,8,0|1|2|3|4|5|6|7,True,2023-12-01
1906,medium,2023-04-01,5,0|1|2|3|4,True,2023-09-01
1907,medium,2023-04-01,5,0|1|2|3|4,True,2023-09-01
1908,medium,2023-02-01,2,0|1,True,2023-04-01
1909,medium,2023-02-01,8,0|1|2|3|4|5|6|7,True,2023-10-01
1910,low,2023-04-01,3,0|1|2,True,2023-07-01
1911,high,2023-04-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-04-01
1912,medium,2023-06-01,3,0|1|2,True,2023-09-01
1913,low,2023-02-01,4,0|1|2|3,True,2023-06-01
1914,low,2023-07-01,2,0|1,True,2023-09-01
1915,medium,2023-03-01,9,0|1|2|3|4|5|6|7|8,True,2023-12-01
1916,medium,2023-06-01,7,0|1|2|3|4|5|6,True,2024-01-01
1917,low,2023-08-01,3,0|1|2,True,2023-11-01
1918,medium,2023-04-01,3,0|1|2,True,2023-07-01
1919,medium,2023-05-01,3,0|1|2,True,2023-08-01
1920,medium,2023-09-01,5,0|1|2|3|4,True,2024-02-01
1921,low,2023-08-01,4,0|1|7|8,True,2024-05-01
1922,medium,2023-05-01,5,0|1|2|3|4,True,2023-10-01
1923,medium,2023-03-01,3,0|1|2,True,2023-06-01
1924,low,2023-03-01,5,0|1|2|3|4,True,2023-08-01
1925,low,2023-07-01,1,0,True,2023-08-01
1926,medium,2023-06-01,5,0|1|2|3|4,True,2023-11-01
1927,medium,2023-09-01,6,0|1|2|3|4|5,True,2024-03-01
1928,medium,2023-05-01,6,0|1|2|3|4|5,True,2023-11-01
1929,medium,2023-05-01,7,0|1|2|3|4|5|6,True,2023-12-01
1930,low,2023-06-01,3,0|1|2,True,2023-09-01
1931,medium,2023-03-01,7,0|1|2|3|4|5|6,True,2023-10-01
1932,high,2023-03-01,10,0|1|2|3|4|5|6|7|8|9,True,2024-01-01
1933,medium,2023-06-01,6,0|1|2|3|4|5,True,2023-12-01
1934,medium,2023-09-01,6,0|1|2|3|4|5,True,2024-03-01
1935,low,2023-01-01,1,0,True,2023-02-01
1936,high,2023-06-01,17,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16,True,2024-11-01
1937,low,2023-08-01,3,0|1|2,True,2023-11-01
1938,low,2023-09-01,4,0|1|2|3,True,2024-01-01
1939,high,2023-09-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2024-08-01
1940,medium,2023-02-01,7,0|1|2|3|4|5|6,True,2023-09-01
1941,low,2023-01-01,2,0|1,True,2023-03-01
1942,medium,2023-05-01,5,0|1|2|3|4,True,2023-10-01
1943,medium,2023-02-01,2,0|1,True,2023-04-01
1944,low,2023-03-01,1,0,True,2023-04-01
1945,medium,2023-07-01,4,0|1|2|3,True,2023-11-01
1946,medium,2023-01-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2023-12-01
1947,medium,2023-03-01,7,0|1|2|3|4|14|15,True,2024-07-01
1948,low,2023-05-01,1,0,True,2023-06-01
1949,low,2023-02-01,4,0|1|2|3,True,2023-06-01
1950,low,2023-02-01,4,0|1|2|3,True,2023-06-01
1951,medium,2023-03-01,9,0|1|2|3|4|5|6|7|14,True,2024-06-01
1952,medium,2023-06-01,7,0|1|2|3|4|5|6,True,2024-01-01
1953,low,2023-02-01,1,0,True,2023-03-01
1954,medium,2023-07-01,7,0|1|2|3|4|5|6,True,2024-02-01
1955,medium,2023-03-01,6,0|1|2|3|4|5,True,2023-09-01
1956,high,2023-06-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2024-05-01
1957,medium,2023-06-01,6,0|1|2|3|4|5,True,2023-12-01
1958,medium,2023-08-01,4,0|1|2|3,True,2023-12-01
1959,low,2023-08-01,3,0|1|2,True,2023-11-01
1960,medium,2023-06-01,2,0|1,True,2023-08-01
1961,medium,2023-01-01,8,0|1|2|3|4|5|6|7,True,2023-09-01
1962,low,2023-03-01,2,0|1,True,2023-05-01
1963,high,2023-01-01,15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14,True,2024-04-01
1964,low,2023-04-01,3,0|1|2,True,2023-07-01
1965,medium,2023-05-01,6,0|1|2|3|4|5,True,2023-11-01
1966,medium,2023-06-01,2,0|1,True,2023-08-01
1967,medium,2023-03-01,1,0,True,2023-04-01
1968,low,2023-03-01,1,0,True,2023-04-01
1969,low,2023-01-01,3,0|1|2,True,2023-04-01
1970,low,2023-01-01,1,0,True,2023-02-01
1971,medium,2023-06-01,7,0|1|2|3|4|5|6,True,2024-01-01
1972,high,2023-02-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2024-01-01
1973,low,2023-05-01,4,0|1|2|3,True,2023-09-01
1974,low,2023-07-01,2,0|1,True,2023-09-01
1975,medium,2023-03-01,7,0|1|2|3|4|5|6,True,2023-10-01
1976,medium,2023-05-01,7,0|1|2|3|4|5|6,True,2023-12-01
1977,low,2023-08-01,3,0|1|2,True,2023-11-01
1978,high,2023-03-01,14,0|1|2|3|4|5|6|7|8|9|10|11|12|13,True,2024-05-01
1979,medium,2023-03-01,3,0|1|2,True,2023-06-01
1980,low,2023-09-01,2,0|1,True,2023-11-01
1981,medium,2023-08-01,4,0|1|2|3,True,2023-12-01
1982,low,2023-05-01,3,0|1|2,True,2023-08-01
1983,low,2023-02-01,4,0|1|2|3,True,2023-06-01
1984,low,2023-05-01,3,0|1|2,True,2023-08-01
1985,medium,2023-07-01,7,0|1|2|3|4|5|6,True,2024-02-01
1986,low,2023-03-01,3,0|1|2,True,2023-06-01
1987,medium,2023-07-01,5,0|1|2|3|4,True,2023-12-01
1988,low,2023-03-01,1,0,True,2023-04-01
1989,low,2023-04-01,4,0|1|2|3,True,2023-08-01
1990,high,2023-08-01,9,0|1|2|3|4|5|6|7|8,True,2024-05-01
1991,medium,2023-07-01,7,0|1|2|3|4|5|6,True,2024-02-01
1992,low,2023-03-01,2,0|1,True,2023-05-01
1993,medium,2023-02-01,4,0|1|2|3,True,2023-06-01
1994,medium,2023-04-01,3,0|1|2,True,2023-07-01
1995,medium,2023-02-01,8,0|1|2|3|4|5|6|7,True,2023-10-01
1996,medium,2023-03-01,7,0|1|2|3|4|5|6,True,2023-10-01
1997,medium,2023-08-01,6,0|1|2|3|4|5,True,2024-02-01
1998,low,2023-05-01,1,0,True,2023-06-01
1999,high,2023-06-01,6,0|1|2|3|4|5,True,2023-12-01
2000,medium,2023-03-01,4,0|1|2|3,True,2023-07-01
2001,high,2023-08-01,10,0|1|2|3|4|5|6|7|8|9,True,2024-06-01
2002,medium,2023-04-01,5,0|1|2|3|4,True,2023-09-01
2003,medium,2023-05-01,5,0|1|2|3|4,True,2023-10-01
2004,low,2023-06-01,4,0|1|2|3,True,2023-10-01
2005,high,2023-01-01,16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,True,2024-05-01
2006,high,2023-02-01,15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14,True,2024-05-01
2007,high,2023-02-01,10,0|1|2|3|4|5|6|7|8|9,True,2023-12-01
2008,low,2023-06-01,5,0|1|2|3|4,True,2023-11-01
2009,medium,2023-08-01,7,0|1|2|3|4|5|6,True,2024-03-01
2010,low,2023-07-01,5,0|1|2|3|4,True,2023-12-01
2011,high,2023-02-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-02-01
2012,high,2023-03-01,13,0|1|2|3|4|5|6|7|8|9|10|11|12,True,2024-04-01
2013,medium,2023-05-01,6,0|1|2|3|4|5,True,2023-11-01
2014,medium,2023-02-01,6,0|1|2|3|4|5,True,2023-08-01
2015,medium,2023-08-01,7,0|1|2|3|4|5|6,True,2024-03-01
2016,medium,2023-06-01,4,0|1|2|3,True,2023-10-01
2017,low,2023-07-01,4,0|1|2|3,True,2023-11-01
2018,medium,2023-02-01,2,0|1,True,2023-04-01
2019,medium,2023-01-01,2,0|1,True,2023-03-01
2020,low,2023-07-01,5,0|1|2|3|4,True,2023-12-01
2021,low,2023-05-01,2,0|1,True,2023-07-01
2022,medium,2023-05-01,5,0|1|2|6|7,True,2024-01-01
2023,medium,2023-05-01,4,0|1|2|3,True,2023-09-01
2024,low,2023-09-01,1,0,True,2023-10-01
2025,low,2023-07-01,4,0|1|2|3,True,2023-11-01
2026,medium,2023-06-01,5,0|1|2|3|4,True,2023-11-01
2027,low,2023-09-01,5,0|1|2|3|4,True,2024-02-01
2028,medium,2023-08-01,8,0|1|2|3|4|5|6|7,True,2024-04-01
2029,low,2023-06-01,2,0|1,True,2023-08-01
2030,medium,2023-02-01,7,0|1|2|3|4|5|6,True,2023-09-01
2031,low,2023-01-01,1,0,True,2023-02-01
2032,medium,2023-06-01,3,0|1|2,True,2023-09-01
2033,medium,2023-09-01,8,0|1|2|3|4|5|6|7,True,2024-05-01
2034,low,2023-03-01,3,0|1|2,True,2023-06-01
2035,medium,2023-06-01,11,0|1|2|3|4|5|6|7|8|9|14,True,2024-09-01
2036,medium,2023-03-01,4,0|1|2|3,True,2023-07-01
2037,low,2023-04-01,2,0|1,True,2023-06-01
2038,high,2023-02-01,15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14,True,2024-05-01
2039,high,2023-07-01,10,0|1|2|3|4|5|6|7|8|9,True,2024-05-01
2040,high,2023-07-01,12,0|1|2|3|4|5|6|7|8|9|10|11,True,2024-07-01
2041,low,2023-05-01,3,0|1|2,True,2023-08-01
2042,medium,2023-09-01,2,0|1,True,2023-11-01
2043,medium,2023-03-01,9,0|1|2|3|4|5|6|7|8,True,2023-12-01
2044,low,2023-05-01,2,0|1,True,2023-07-01
2045,high,2023-09-01,6,0|1|2|3|4|5,True,2024-03-01
2046,low,2023-08-01,1,0,True,2023-09-01
2047,low,2023-03-01,3,0|1|2,True,2023-06-01
2048,low,2023-04-01,5,0|1|2|3|15,True,2024-08-01
2049,medium,2023-03-01,6,0|1|2|3|4|5,True,2023-09-01
2050,low,2023-08-01,2,0|1,True,2023-10-01
2051,medium,2023-02-01,6,0|1|2|3|4|5,True,2023-08-01
2052,low,2023-09-01,2,0|1,True,2023-11-01
2053,medium,2023-04-01,1,0,True,2023-05-01
2054,medium,2023-02-01,6,0|1|2|3|4|5,True,2023-08-01
2055,medium,2023-04-01,6,0|1|2|3|4|5,True,2023-10-01
2056,high,2023-08-01,9,0|1|2|3|4|5|6|7|8,True,2024-05-01
2057,low,2023-05-01,3,0|1|2,True,2023-08-01
2058,high,2023-02-01,10,0|1|2|3|4|5|6|7|8|9,True,2023-12-01
2059,high,2023-04-01,11,0|1|2|3|4|5|6|7|8|9|10,True,2024-03-01
